$Beit Dagan,,,,,,
,,,,,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD,Solar
163.5,29.2,,4,0,,620
163.507,29,20.6,3.9,0,3,590
163.514,29.1,,3.7,0,,444
163.521,28.6,,4.7,0,,605
163.528,28.9,,4.2,0,,715
163.535,28.8,,4.3,0,,633
163.542,28.9,,3.9,0,,560
163.549,29.2,,3.5,0,,629
163.556,29,,4.6,0,,789
163.563,29,,4.1,0,,568
163.569,29,,4.4,0,,536
163.576,29.5,,4.3,0,,271
163.583,29.1,,4.4,0,,521
163.59,28.8,,4.2,0,,404
163.597,28.7,,4.8,0,,592
163.604,28.7,,3.9,0,,621
163.611,28.5,,4.6,0,,513
163.618,28.5,,4.1,0,,731
163.625,28.5,,3.7,0,,522
163.632,28.6,20.5,3.8,0,5,489
163.639,28.3,,3.2,0,,365
163.646,28.3,,3.9,0,,626
163.653,28.2,,2.5,0,,323
163.66,28.3,,3.6,0,,581
163.667,28.3,,3.4,0,,72
163.674,28,,3.3,0,,229
163.681,27.8,,3.1,0,,280
163.688,27.5,,3.1,0,,172
163.694,27.4,,3.4,0,,243
163.701,27.4,,2.2,0,,8
163.708,27.4,,3.2,0,,50
163.715,27.2,,3.1,0,,29
163.722,26.7,,3.6,0,,95
163.729,26.3,,3.4,0,,133
163.736,26.3,,3.2,0,,183
163.743,26.2,,2.8,0,,139
163.75,26,,3.2,0,,110
163.757,25.8,19.7,2.6,0,5,24
163.764,25.8,,2.8,0,,0
163.771,25.7,,2.9,0,,0
163.778,25.6,,3.2,0,,0
163.785,25.4,,3,0,,0
163.792,25.3,,3.7,0,,0
163.799,25.2,,3.6,0,,0
163.806,25,,2.9,0,,0
163.813,24.9,,2.9,0,,0
163.819,24.9,,3.1,0,,0
163.826,24.8,,3.1,0,,0
163.833,24.7,,2.8,0,,0
163.84,24.5,,3.2,0,,0
163.847,24.5,,3.2,0,,0
163.854,24.5,,3.1,0,,1
163.861,24.4,,3.3,0,,1
163.868,24.4,,3.4,0,,1
163.875,24.4,,2.9,0,,1
163.882,24.3,19.1,3.1,0,2,0
163.889,24.3,,1.9,0,,0
163.896,24.4,,1.4,0,,0
163.903,24.3,,1.5,0,,0
163.91,24.3,,2,0,,1
163.917,24.3,,2,0,,1
163.924,24.3,,1.5,0,,1
163.931,24.4,,1.7,0,,1
163.938,24.3,,1.7,0,,1
163.944,24.4,,1.5,0,,1
163.951,24.4,,0.9,0,,1
163.958,24.4,,0.7,0,,0
163.965,24.4,,1.2,0,,1
163.972,24.4,,1.4,0,,1
163.979,24.4,,1.7,0,,0
163.986,24.4,,1.4,0,,0
163.993,24.3,,1.2,0,,0
164,24.3,,1.8,0,,0
164.007,24.1,19.4,1.9,0,6,1
164.014,24,,1.8,0,,1
164.021,23.9,,1.9,0,,1
164.028,24,,2.6,0,,0
164.035,24.2,,2.8,0,,0
164.042,24.1,,2.9,0,,0
164.049,24.1,,3.1,0,,0
164.056,24,,3.1,0,,0
164.063,23.9,,2.4,0,,0
164.069,23.8,,1.9,0,,0
164.076,23.8,,2.4,0,,0
164.083,23.6,,2.6,0,,0
164.09,23.6,,2,0,,0
164.097,23.5,,2.4,0,,0
164.104,23.4,,2.4,0,,0
164.111,23.4,,2.5,0,,0
164.118,23.4,,2.7,0,,0
164.125,23.3,,1,0,,0
164.132,23.1,19.5,1.4,0,2,0
164.139,23,,1.8,0,,0
164.146,23,,2.6,0,,0
164.153,23,,1.5,0,,0
164.16,22.8,,1.4,0,,0
164.167,22.6,,1.4,0,,0
164.174,22.4,,1.4,0,,0
164.181,22.3,,1.6,0,,0
164.188,22.2,,1.9,0,,0
164.194,22.1,,1.8,0,,41
164.201,22,,1.8,0,,88
164.208,21.9,,1.9,0,,83
164.215,22,,1.9,0,,135
164.222,22.1,,1.9,0,,226
164.229,22.3,,1.5,0,,302
164.236,22.7,,1.6,0,,6
164.243,23.2,,1.7,0,,119
164.25,23.3,,2.5,0,,163
164.257,23.2,18.7,2.2,0,4,61
164.264,23.6,,2.6,0,,131
164.271,23.6,,2.7,0,,14
164.278,23.7,,2.9,0,,0
164.285,24,,2.5,0,,312
164.292,23.9,,3.2,0,,523
164.299,24,,2.8,0,,123
164.306,24.6,,2.4,0,,11
164.313,25,,3.6,0,,84
164.319,25.2,,4.1,0,,504
164.326,25.2,,4.3,0,,520
164.333,25.7,,4.5,0,,714
164.34,26.2,,4.5,0,,732
164.347,26.3,,4.3,0,,384
164.354,26.7,,3.7,0,,437
164.361,27,,3.9,0,,558
164.368,27.1,,3.9,0,,635
164.375,27,,3.5,0,,802
164.382,27.4,18.8,5.5,0,5,800
164.389,27.3,,5.3,0,,633
164.396,27.4,,4.6,0,,793
164.403,27.6,,4.9,0,,770
164.41,27.8,,4.7,0,,634
164.417,27.8,,4.7,0,,829
164.424,27.9,,5,0,,788
164.431,28.1,,4.3,0,,807
164.438,28.2,,4.7,0,,552
164.444,28.1,,4,0,,733
164.451,28.1,,4.5,0,,842
164.458,28.2,,4.3,0,,834
164.465,28.6,,4.7,0,,749
164.472,28.7,,4.5,0,,764
164.479,28.6,,5,0,,770
164.486,28.4,,5.3,0,,761
164.493,28.6,,4.6,0,,541
164.5,28.6,,5,0,,747
164.507,28.4,18.2,4.8,0,3,537
164.514,29,,5,0,,696
164.521,28.7,,5.1,0,,394
164.528,28.8,,5.2,0,,336
164.535,28.6,,5.1,0,,494
164.542,28.3,,4.7,0,,671
164.549,27.9,,5.1,0,,795
164.556,27.9,,5.3,0,,564
164.563,28,,4.8,0,,
164.569,28.2,,4.9,0,,551
164.576,28.4,,4.5,0,,129
164.583,28.3,,4.5,0,,505
164.59,28.2,,3.9,0,,305
164.597,28.2,,4.8,0,,294
164.604,28,,5.2,0,,275
164.611,27.7,,4.9,0,,506
164.618,27.9,,4.5,0,,550
164.625,27.7,,4.7,0,,374
164.632,28.1,18.9,4.9,0,4,431
164.639,27.9,,3.4,0,,389
164.646,27.6,,4.2,0,,404
164.653,27.6,,4.5,0,,502
164.66,27.7,,4,0,,366
164.667,27.4,,4.7,0,,374
164.674,27.1,,4.1,0,,116
164.681,27.3,,4.4,0,,568
164.688,27,,4,0,,586
164.694,27,,3.1,0,,571
164.701,27.4,,3.8,0,,484
164.708,27.1,,2.8,0,,496
164.715,26.7,,4.2,0,,434
164.722,26.6,,2.6,0,,308
164.729,26.5,,3.7,0,,209
164.736,26.3,,3.5,0,,205
164.743,25.9,,3.9,0,,168
164.75,25.8,,3.8,0,,170
164.757,25.5,17.8,3.6,0,2,42
164.764,25.4,,3.3,0,,0
164.771,25.3,,3.5,0,,0
164.778,25.1,,3.1,0,,0
164.785,25,,3.6,0,,0
164.792,24.9,,2.9,0,,0
164.799,24.8,,2.2,0,,0
164.806,24.8,,2.2,0,,1
164.813,24.7,,2.8,0,,0
164.819,24.7,,2,0,,0
164.826,24.7,,2.6,0,,1
164.833,24.7,,2.7,0,,1
164.84,24.7,,3,0,,0
164.847,24.6,,2.9,0,,0
164.854,24.6,,3,0,,0
164.861,24.5,,3.6,0,,0
164.868,24.5,,2.9,0,,0
164.875,24.4,,2.8,0,,0
164.882,24.4,19.3,2.6,0,2,1
164.889,24.3,,2.6,0,,1
164.896,24.3,,2.4,0,,1
164.903,24.4,,2.3,0,,0
164.91,24.4,,2.2,0,,1
164.917,24.3,,1.9,0,,1
164.924,24.4,,1.7,0,,1
164.931,24.4,,1.7,0,,0
164.938,24.4,,2.3,0,,0
164.944,24.3,,2.3,0,,0
164.951,24.3,,2.2,0,,0
164.958,24.3,,1.8,0,,0
164.965,24.2,,2.1,0,,0
164.972,24.1,,1.8,0,,0
164.979,24.2,,1.6,0,,0
164.986,24.1,,1.8,0,,0
164.993,24,,2.2,0,,0
165,24,,2,0,,0
165.007,23.9,19.1,1.7,0,3,0
165.014,23.8,,1.3,0,,0
165.021,23.8,,1.4,0,,0
165.028,23.5,,0.9,0,,0
165.035,22.9,,1.2,0,,0
165.042,22.8,,1.5,0,,0
165.049,22.6,,1.8,0,,0
165.056,22.4,,1.9,0,,0
165.063,22.4,,1.6,0,,0
165.069,22.4,,1.2,0,,0
165.076,22.3,,1.6,0,,1
165.083,22.1,,1.9,0,,0
165.09,22.2,,2.2,0,,1
165.097,22.1,,1.9,0,,1
165.104,22.1,,2.6,0,,1
165.111,22.2,,2.5,0,,0
165.118,22.1,,2.2,0,,0
165.125,22.2,,1.9,0,,0
165.132,22.1,18.7,1.9,0,1,1
165.139,22.1,,1.5,0,,1
165.146,22.2,,1.6,0,,1
165.153,22.2,,2.1,0,,1
165.16,22.2,,2.2,0,,0
165.167,22.2,,2.2,0,,0
165.174,22.2,,2,0,,0
165.181,22.2,,1.4,0,,0
165.188,22.2,,1,0,,0
165.194,22.1,,0.6,0,,34
165.201,22,,1.5,0,,85
165.208,21.8,,1.6,0,,147
165.215,21.9,,0.8,0,,207
165.222,22.1,,0.7,0,,278
165.229,22.3,,1.4,0,,333
165.236,22.4,,1.6,0,,376
165.243,22.6,,1.1,0,,426
165.25,23,,2.1,0,,468
165.257,23.3,18.8,2.4,0,2,493
165.264,23.5,,3.3,0,,521
165.271,23.6,,3.2,0,,546
165.278,23.9,,3.5,0,,554
165.285,24.2,,2.7,0,,594
165.292,24.4,,3.2,0,,613
165.299,24.8,,2.4,0,,613
165.306,25,,3.3,0,,284
165.313,25.2,,2.2,0,,325
165.319,25.5,,2.5,0,,313
165.326,25.8,,2.6,0,,331
165.333,25.8,,2.6,0,,9
165.34,25.8,,2.1,0,,471
165.347,26,,2.9,0,,699
165.354,26,,2,0,,181
165.361,26.7,,2.1,0,,148
165.368,26.8,,2.4,0,,64
165.375,26.8,,2.1,0,,508
165.382,27,18.7,3.2,0,5,67
165.389,26.8,,2.2,0,,617
165.396,26.9,,3.6,0,,104
165.403,27,,3.2,0,,689
165.41,27.1,,3.8,0,,773
165.417,27.2,,3.6,0,,268
165.424,27.6,,3.1,0,,788
165.431,27.7,,3.5,0,,772
165.438,27.7,,2.9,0,,692
165.444,28.1,,2.7,0,,773
165.451,27.9,,4,0,,826
165.458,28.1,,4,0,,819
165.465,28.2,,4.2,0,,823
165.472,28.6,,4.4,0,,825
165.479,28.9,,4.1,0,,829
165.486,28.6,,4,0,,826
165.493,28.4,,4.2,0,,834
165.5,28.7,,4.4,0,,771
165.507,28.7,18.7,3.9,0,3,829
165.514,28.3,,4.5,0,,838
165.521,28.3,,4.3,0,,840
165.528,28.7,,4.4,0,,835
165.535,28.6,,4.7,0,,847
165.542,28.7,,4.8,0,,845
165.549,28.6,,3.9,0,,828
165.556,28.6,,4.5,0,,820
165.563,28.4,,4.3,0,,815
165.569,28,,4.8,0,,815
165.576,28.2,,4.9,0,,807
165.583,28.4,,5.1,0,,798
165.59,28.4,,4.8,0,,792
165.597,28.4,,4.2,0,,790
165.604,28.6,,4.5,0,,783
165.611,28.4,,4.1,0,,782
165.618,28,,4.4,0,,718
165.625,28.3,,4.1,0,,760
165.632,28.1,19.3,5.1,0,3,764
165.639,27.8,,4.4,0,,753
165.646,27.7,,4.2,0,,743
165.653,27.8,,4.2,0,,723
165.66,27.8,,4.6,0,,709
165.667,27.8,,4.4,0,,702
165.674,27.6,,4.4,0,,675
165.681,27.4,,3.7,0,,663
165.688,27.3,,4.4,0,,636
165.694,27.4,,3.6,0,,607
165.701,27.2,,4.2,0,,574
165.708,27.3,,3.2,0,,542
165.715,27.3,,3.4,0,,504
165.722,27.1,,3.6,0,,463
165.729,26.8,,4,0,,410
165.736,26.7,,4,0,,354
165.743,26.5,,3.2,0,,285
165.75,26.4,,2.6,0,,206
165.757,26.1,19.1,2.7,0,1,58
165.764,26,,3.5,0,,0
165.771,25.8,,3,0,,0
165.778,25.7,,3.2,0,,0
165.785,25.5,,3.6,0,,0
165.792,25.4,,3.2,0,,0
165.799,25.3,,2.8,0,,0
165.806,25.2,,2.5,0,,0
165.813,25.1,,2.5,0,,0
165.819,25,,2.7,0,,0
165.826,24.8,,2.9,0,,0
165.833,24.7,,2.7,0,,0
165.84,24.6,,2.1,0,,0
165.847,24.5,,2.4,0,,0
165.854,24.4,,2.2,0,,0
165.861,24.3,,1.9,0,,0
165.868,24.2,,2.4,0,,0
165.875,24.2,,2.3,0,,0
165.882,24.2,19.5,2.4,0,1,0
165.889,24.2,,2,0,,0
165.896,24.1,,1.7,0,,0
165.903,24.1,,2.2,0,,0
165.91,24.1,,2,0,,0
165.917,24,,1.9,0,,0
165.924,24,,2.1,0,,0
165.931,23.9,,1.7,0,,0
165.938,23.9,,1.3,0,,0
165.944,23.7,,1.1,0,,0
165.951,23.4,,1.2,0,,0
165.958,23.4,,1.2,0,,0
165.965,23.1,,1.1,0,,0
165.972,23,,1,0,,0
165.979,23,,0.8,0,,0
165.986,22.8,,0.5,0,,0
165.993,22.5,,0.3,0,,0
166,22.4,,0.2,0,,0
166.007,22.2,19.3,0.4,0,2,0
166.014,22.1,,0.5,0,,0
166.021,22.1,,0.2,0,,1
166.028,22,,1,0,,0
166.035,22,,2,0,,0
166.042,22,,1.8,0,,0
166.049,21.9,,1.8,0,,0
166.056,21.9,,1.5,0,,0
166.063,21.9,,1.5,0,,0
166.069,21.8,,1.4,0,,0
166.076,21.7,,1.2,0,,0
166.083,21.6,,0.8,0,,0
166.09,21.6,,1.4,0,,0
166.097,21.5,,1.5,0,,0
166.104,21.4,,1,0,,0
166.111,21.3,,1.2,0,,0
166.118,21.2,,1.3,0,,0
166.125,21.1,,1.1,0,,0
166.132,21,18.6,1.3,0,1,0
166.139,21,,1.9,0,,1
166.146,20.9,,1.9,0,,0
166.153,20.9,,1.7,0,,0
166.16,20.8,,1.7,0,,0
166.167,20.8,,2,0,,0
166.174,20.9,,1.9,0,,1
166.181,20.9,,1.9,0,,0
166.188,20.8,,2.1,0,,0
166.194,20.8,,1.6,0,,35
166.201,20.7,,1.4,0,,83
166.208,20.7,,1,0,,89
166.215,20.8,,1,0,,146
166.222,21,,1.2,0,,192
166.229,21.1,,1,0,,70
166.236,21.5,,0.9,0,,36
166.243,21.9,,1,0,,12
166.25,22.2,,1.4,0,,8
166.257,22.4,17.7,1.5,0,1,133
166.264,22.5,,1.4,0,,289
166.271,22.8,,1.5,0,,176
166.278,23.2,,1.3,0,,423
166.285,23.8,,1.4,0,,530
166.292,24.1,,1.6,0,,584
166.299,24.7,,1.7,0,,600
166.306,25,,1.3,0,,648
166.313,25.3,,0.9,0,,633
166.319,25.9,,1.3,0,,444
166.326,26.2,,1,0,,609
166.333,26.5,,2,0,,416
166.34,26.5,,1.8,0,,478
166.347,26.6,,1.6,0,,648
166.354,26.6,,2,0,,741
166.361,27,,1.5,0,,772
166.368,27.4,,1.3,0,,777
166.375,27.4,,1.5,0,,781
166.382,27.6,18.8,1.4,0,5,760
166.389,27.8,,1.8,0,,668
166.396,28.2,,2,0,,60
166.403,28.5,,3.1,0,,627
166.41,28.1,,2.9,0,,747
166.417,28,,2.8,0,,739
166.424,28,,3.6,0,,776
166.431,28.6,,3.3,0,,788
166.438,28.7,,3.7,0,,809
166.444,28.6,,3.7,0,,814
166.451,28.7,,3.2,0,,821
166.458,28.3,,2.9,0,,823
166.465,28.5,,3.7,0,,830
166.472,28.9,,3.9,0,,830
166.479,29,,3.7,0,,819
166.486,29,,3.6,0,,818
166.493,28.9,,3.5,0,,816
166.5,29,,4.2,0,,832
166.507,28.8,18.6,3.9,0,2,849
166.514,28.6,,4.3,0,,850
166.521,28.8,,4.1,0,,844
166.528,28.7,,3.1,0,,842
166.535,29.1,,3.9,0,,838
166.542,28.9,,4,0,,839
166.549,29,,4.1,0,,842
166.556,29,,4.1,0,,837
166.563,28.5,,4.2,0,,833
166.569,28.5,,3.7,0,,825
166.576,28.5,,4.4,0,,821
166.583,28.8,,4,0,,809
166.59,28.9,,4.2,0,,803
166.597,28.7,,3.7,0,,809
166.604,28.6,,3.8,0,,796
166.611,28.3,,3.5,0,,781
166.618,28.5,,3.6,0,,773
166.625,28.5,,4,0,,768
166.632,28.3,19.7,4.5,0,1,757
166.639,28,,4.2,0,,742
166.646,28.2,,4.1,0,,738
166.653,28,,4.2,0,,725
166.66,28,,4.3,0,,712
166.667,28.2,,4,0,,691
166.674,27.9,,4.2,0,,664
166.681,28,,3.4,0,,640
166.688,28.2,,3,0,,619
166.694,27.9,,3.5,0,,588
166.701,27.7,,2.9,0,,561
166.708,27.7,,4,0,,528
166.715,27.5,,3.3,0,,482
166.722,27.4,,3,0,,430
166.729,27.4,,3.4,0,,378
166.736,27.2,,3.2,0,,311
166.743,26.9,,3.4,0,,252
166.75,26.7,,3.6,0,,182
166.757,26.4,19.7,3.1,0,0,48
166.764,26.3,,3.2,0,,0
166.771,26.1,,3,0,,0
166.778,26,,3.1,0,,0
166.785,26,,2.8,0,,0
166.792,25.8,,2.4,0,,0
166.799,25.6,,2.7,0,,0
166.806,25.4,,2.1,0,,0
166.813,25.3,,1.7,0,,0
166.819,25.2,,2.1,0,,0
166.826,25.2,,2.4,0,,0
166.833,25.2,,2.4,0,,0
166.84,25.1,,2.4,0,,0
166.847,25,,2.2,0,,0
166.854,24.8,,2.4,0,,0
166.861,24.8,,1.7,0,,0
166.868,24.7,,1.8,0,,0
166.875,24.6,,1.8,0,,0
166.882,24.5,20.4,1.7,0,1,0
166.889,24.6,,1.7,0,,1
166.896,24.6,,1.6,0,,0
166.903,24.6,,1.2,0,,0
166.91,24.5,,1.4,0,,0
166.917,24.5,,1.3,0,,0
166.924,24.4,,1.2,0,,0
166.931,24.3,,1,0,,0
166.938,24,,1.2,0,,0
166.944,23.9,,1.3,0,,0
166.951,23.8,,1.6,0,,0
166.958,23.6,,1.9,0,,0
166.965,23.4,,1.9,0,,0
166.972,23.3,,1.3,0,,0
166.979,23.3,,1,0,,0
166.986,23.2,,0.9,0,,0
166.993,23.4,,1.3,0,,0
167,23.5,,1.6,0,,0
167.007,23.3,19.7,1,0,0,0
167.014,23,,0.7,0,,0
167.021,22.6,,0.7,0,,0
167.028,22.5,,0.9,0,,0
167.035,22.4,,1.2,0,,0
167.042,22.4,,1.5,0,,0
167.049,22.4,,1.4,0,,0
167.056,22.4,,1,0,,0
167.063,22.3,,1.2,0,,0
167.069,22.2,,0.9,0,,0
167.076,22.1,,0.8,0,,0
167.083,21.9,,1.2,0,,0
167.09,21.8,,1.3,0,,0
167.097,21.6,,1.3,0,,0
167.104,21.5,,1.5,0,,0
167.111,21.4,,1.3,0,,0
167.118,21.2,,1.6,0,,0
167.125,21.2,,1.4,0,,0
167.132,21.2,18.9,1.6,0,0,0
167.139,21,,1.5,0,,1
167.146,21,,1.6,0,,1
167.153,21,,1.5,0,,0
167.16,21,,1.3,0,,0
167.167,21,,1.1,0,,0
167.174,20.9,,1.2,0,,0
167.181,20.7,,0.8,0,,0
167.188,20.7,,0.9,0,,0
167.194,20.5,,1.2,0,,98
167.201,20.5,,1,0,,202
167.208,20.5,,1,0,,289
167.215,20.5,,0.7,0,,359
167.222,20.9,,0.7,0,,423
167.229,21.1,,0.8,0,,477
167.236,21.5,,0.6,0,,525
167.243,22.3,,0.7,0,,568
167.25,23,,0.8,0,,605
167.257,23.4,17.9,0.8,0,0,633
167.264,23.6,,0.8,0,,653
167.271,24.1,,0.7,0,,674
167.278,24.7,,1,0,,691
167.285,25.1,,1.4,0,,699
167.292,25.4,,1.9,0,,712
167.299,25.9,,1.8,0,,732
167.306,26.3,,2.3,0,,742
167.313,26.6,,2.5,0,,757
167.319,26.9,,1.9,0,,765
167.326,27.2,,2.3,0,,782
167.333,27.8,,2.2,0,,796
167.34,27.9,,1.6,0,,797
167.347,28.3,,1.7,0,,792
167.354,28.6,,2.4,0,,750
167.361,28.9,,2.6,0,,746
167.368,29.4,,2.7,0,,712
167.375,29.5,,3.5,0,,683
167.382,29.6,17,3.7,0,0,654
167.389,29.6,,4.2,0,,692
167.396,29.7,,3.2,0,,675
167.403,29.7,,2.9,0,,677
167.41,29.9,,3.1,0,,691
167.417,30,,3.2,0,,704
167.424,30.2,,3.1,0,,719
167.431,30.5,,3.4,0,,739
167.438,30.7,,3.1,0,,749
167.444,30.6,,3.8,0,,757
167.451,30.7,,3,0,,759
167.458,30.7,,3.8,0,,760
167.465,30.6,,4.2,0,,769
167.472,30.9,,3.8,0,,773
167.479,30.7,,3.9,0,,768
167.486,31,,3.9,0,,780
167.493,31,,4.4,0,,760
167.5,30.7,,4.7,0,,741
167.507,30.5,18.3,4.2,0,0,729
167.514,30.8,,3.6,0,,718
167.521,30.5,,4.2,0,,703
167.528,30.6,,4.5,0,,714
167.535,30,,5.2,0,,708
167.542,30.1,,4.9,0,,685
167.549,30.2,,4.2,0,,668
167.556,30.2,,4.4,0,,620
167.563,30.5,,4.6,0,,615
167.569,30.4,,4.6,0,,626
167.576,30.4,,4.7,0,,632
167.583,30.7,,5.2,0,,631
167.59,30.8,,4.7,0,,639
167.597,30.6,,4.5,0,,633
167.604,30.8,,5.3,0,,617
167.611,30.4,,5.4,0,,626
167.618,30.2,,5.7,0,,596
167.625,30.1,,4.9,0,,580
167.632,30,17.3,5.2,0,0,567
167.639,29.7,,5,0,,533
167.646,29.4,,5.3,0,,500
167.653,29.3,,5.4,0,,470
167.66,29.1,,4.2,0,,484
167.667,28.7,,5.4,0,,453
167.674,28.8,,4.9,0,,406
167.681,28.8,,4.1,0,,344
167.688,28.4,,4.3,0,,210
167.694,28.3,,3.8,0,,199
167.701,28.3,,3.4,0,,203
167.708,28,,4,0,,324
167.715,28,,2.7,0,,406
167.722,27.8,,2.7,0,,316
167.729,27.9,,2.2,0,,297
167.736,27.6,,2.3,0,,267
167.743,27.5,,2.8,0,,228
167.75,27.4,,2.3,0,,108
167.757,27.3,21.3,1.8,0,2,22
167.764,27.2,,1.2,0,,0
167.771,27,,1,0,,0
167.778,26.8,,1,0,,0
167.785,26.9,,1.4,0,,0
167.792,26.9,,1.3,0,,0
167.799,26.8,,1.2,0,,0
167.806,26.7,,1.3,0,,0
167.813,26.6,,1.1,0,,0
167.819,26.6,,1,0,,0
167.826,26.6,,0.9,0,,0
167.833,26.5,,0.6,0,,0
167.84,26.5,,0.8,0,,0
167.847,26.3,,0.9,0,,0
167.854,26.3,,0.9,0,,0
167.861,26.2,,1,0,,0
167.868,25.8,,0.9,0,,0
167.875,25.8,,0.9,0,,0
167.882,25.7,19.4,0.7,0,0,0
167.889,25.6,,1.3,0,,1
167.896,25.4,,0.9,0,,0
167.903,25,,0.5,0,,0
167.91,25.1,,0.6,0,,0
167.917,25.3,,0.6,0,,0
167.924,25,,0.5,0,,1
167.931,25,,1,0,,0
167.938,25.4,,1.4,0,,2
167.944,25.4,,1.3,0,,1
167.951,25.1,,1.3,0,,1
167.958,25.1,,1.6,0,,2
167.965,25.4,,1.9,0,,0
167.972,25.5,,1.5,0,,0
167.979,25.3,,1.2,0,,0
167.986,25,,0.9,0,,1
167.993,24.6,,1.7,0,,0
168,24.6,,1.6,0,,0
168.007,24.6,19.4,1.3,0,0,0
168.014,24.5,,1.3,0,,0
168.021,24.4,,1.4,0,,0
168.028,24.1,,1.7,0,,0
168.035,24,,1.9,0,,1
168.042,23.9,,2.1,0,,1
168.049,23.9,,1.9,0,,0
168.056,23.9,,1.4,0,,1
168.063,23.9,,1.4,0,,1
168.069,23.9,,1.8,0,,1
168.076,24,,1.7,0,,1
168.083,24,,2.1,0,,0
168.09,24,,2.2,0,,0
168.097,24,,1.9,0,,0
168.104,23.8,,1.8,0,,0
168.111,23.6,,1.6,0,,0
168.118,23.7,,2,0,,0
168.125,23.8,,1.5,0,,0
168.132,23.7,20.3,0.8,0,5,0
168.139,23.7,,1.1,0,,0
168.146,23.8,,1.4,0,,0
168.153,23.7,,1.4,0,,1
168.16,23.7,,2,0,,0
168.167,23.5,,2.2,0,,0
168.174,23.4,,1.8,0,,0
168.181,23.3,,1.6,0,,0
168.188,23.1,,1.4,0,,0
168.194,23.1,,1.4,0,,2
168.201,23.1,,1.5,0,,13
168.208,23.1,,1.2,0,,38
168.215,23.3,,1,0,,64
168.222,23.5,,1,0,,162
168.229,23.6,,1.1,0,,232
168.236,23.9,,1.5,0,,288
168.243,24.2,,1.2,0,,323
168.25,24.6,,1.7,0,,407
168.257,25,18.8,2.3,0,6,425
168.264,25.3,,2.3,0,,419
168.271,25.4,,2.4,0,,455
168.278,25.7,,2.2,0,,440
168.285,26,,2.6,0,,478
168.292,26.2,,2.1,0,,254
168.299,26.5,,3.1,0,,541
168.306,26.6,,2.9,0,,512
168.313,26.7,,3.6,0,,538
168.319,26.7,,3.3,0,,297
168.326,27.2,,3.2,0,,410
168.333,27.5,,3.8,0,,564
168.34,27.3,,4.5,0,,356
168.347,27.7,,4.8,0,,498
168.354,28.2,,4.4,0,,456
168.361,27.8,,3.6,0,,525
168.368,28.2,,4.3,0,,728
168.375,28.3,,4.3,0,,429
168.382,28.4,20,4.9,0,5,540
168.389,28.6,,4.8,0,,440
168.396,28.8,,4.4,0,,639
168.403,28.9,,5.5,0,,733
168.41,29.1,,4.5,0,,805
168.417,29.3,,4.4,0,,794
168.424,29.4,,4.1,0,,714
168.431,29.4,,4.4,0,,802
168.438,29.5,,3.9,0,,556
168.444,29.5,,5.8,0,,464
168.451,29.8,,5.1,0,,474
168.458,29.1,,5.4,0,,602
168.465,29.4,,4.7,0,,547
168.472,29.4,,6.1,0,,696
168.479,29.8,,5.5,0,,773
168.486,29.4,,6,0,,805
168.493,29.4,,6.2,0,,780
168.5,29.4,,5.8,0,,818
168.507,29.5,19.9,5.1,0,4,820
168.514,29.5,,5.2,0,,847
168.521,29.5,,4.8,0,,835
168.528,29.9,,5,0,,819
168.535,29.6,,5.1,0,,678
168.542,29.4,,5.5,0,,770
168.549,29.3,,5.2,0,,768
168.556,29.4,,5.3,0,,682
168.563,29.4,,4.8,0,,802
168.569,29.3,,5.8,0,,552
168.576,29.4,,5.4,0,,526
168.583,29.6,,4.4,0,,783
168.59,29.1,,4,0,,790
168.597,28.9,,4.7,0,,670
168.604,29,,4.3,0,,793
168.611,29.3,,4.5,0,,675
168.618,29.4,,4.6,0,,758
168.625,28.8,,4.4,0,,699
168.632,29,19.8,5.1,0,2,525
168.639,29.6,,4.5,0,,569
168.646,29.4,,4.4,0,,289
168.653,28.8,,3.6,0,,175
168.66,28.6,,3.7,0,,206
168.667,28.5,,3.2,0,,595
168.674,28.1,,3.5,0,,454
168.681,28.3,,3,0,,626
168.688,28.2,,3.5,0,,526
168.694,28.3,,2.9,0,,565
168.701,28.5,,3.7,0,,555
168.708,28.2,,3.4,0,,529
168.715,27.9,,2.6,0,,476
168.722,27.9,,2.8,0,,392
168.729,27.6,,2.4,0,,398
168.736,27.5,,2.2,0,,348
168.743,27.3,,2.2,0,,276
168.75,27.2,,2.4,0,,190
168.757,26.9,19.1,2.8,0,2,51
168.764,26.7,,3,0,,0
168.771,26.6,,2.7,0,,0
168.778,26.3,,2.6,0,,0
168.785,26.1,,2.2,0,,0
168.792,26,,2.3,0,,0
168.799,25.9,,1.8,0,,0
168.806,25.8,,2.2,0,,0
168.813,25.7,,2.4,0,,0
168.819,25.6,,2.2,0,,0
168.826,25.5,,2.9,0,,0
168.833,25.4,,2.5,0,,0
168.84,25.4,,2.2,0,,1
168.847,25.3,,2.6,0,,0
168.854,25.2,,2.4,0,,0
168.861,25.2,,2.7,0,,0
168.868,25.1,,2.5,0,,0
168.875,25.1,,1.3,0,,0
168.882,25,20,1.7,0,1,0
168.889,25,,1.2,0,,0
168.896,24.9,,1.3,0,,0
168.903,24.4,,1,0,,0
168.91,24.3,,1.3,0,,1
168.917,24.4,,1.5,0,,1
168.924,24.6,,2.1,0,,1
168.931,24.7,,2.1,0,,1
168.938,24.7,,2,0,,0
168.944,24.7,,1.7,0,,1
